Gene_Symbol,U_statistic,P_value,FDR
SNRPGP3,103205.0,0.8253116117397874,
LINC01471,97879.5,0.200408441323631,
RN7SL864P,103665.5,0.6854938589360753,
RPL29P22,103428.0,0.7602750002456052,
PRDX3P4,103481.5,0.8263702829447026,
RSPH1-DT,112076.5,0.012047425679882014,
RN7SL606P,103353.5,0.7955036399997886,
RPSAP34,100375.5,0.15879150462706826,
LINC02917,97542.5,0.2513521280075056,
RN7SL394P,111986.0,0.015825306557796886,
TRBV8-2,108501.5,0.17380716806390728,
ZBTB20-AS3,103334.5,0.7645676070003441,
RN7SL368P,99538.5,0.5154714904510624,
IGKV3-20,108621.0,0.18109807720973414,
RN7SL273P,105023.0,0.32731152305958344,
RN7SL51P,102241.0,0.8638311248566719,
ENPP7P2,91522.5,0.009217775878605738,
LILRA4,110684.5,0.0737316838587185,
RN7SL748P,97980.0,0.21987223665946287,
OR2A41P,102095.0,0.7526499896744459,
IGKV1D-33,104807.5,0.6133216895490694,
OR7E53P,101834.5,0.6998598365488522,
OR2A15P,99157.0,0.15520744935983885,
RPL31P31,104647.0,0.5791533313722746,
RN7SL420P,102471.0,0.9793045641186584,
RPL31P60,97905.5,0.08901563184304616,
TRBVA,103971.5,0.29058811513822314,
TPT1P11,102077.5,0.7118740762853728,
FCF1P3,98132.0,0.18892669001832152,
LILRA2,106488.5,0.38352911257399913,
YBX1P3,108973.0,0.03223967202854547,
RPL7P24,110765.0,0.07066991631916117,
STIM2-AS1,99855.0,0.563368025884323,
LINC02004,86911.0,0.0006093553456476885,
SLC9A9-AS1,98242.0,0.09726287750083588,
RN7SL254P,101499.5,0.5493624601776436,
TEX35,103216.0,0.8730080790192605,
RPLP0P3,109464.5,0.12587584060550777,
SNHG33,90147.0,0.006952160928278866,
RPS27P24,102473.5,0.9921518037619239,
OR9A3P,91105.0,0.0048759792878004925,
LNCSRLR,96284.0,0.17422162674207664,
MTND6P6,102379.0,0.8719784796753769,
AMY2B,101639.0,0.8508557720517136,
IGHJ4,109274.0,0.13758030920391476,
RPS27P26,104462.0,0.21120229098853238,
STRIT1,97414.0,0.156993932047433,
RPS3AP32,101734.0,0.7101157560265914,
DDX50P2,101392.5,0.79725585212911,
RPL23AP10,105896.5,0.42604260381234793,
LY6G5B,100036.5,0.5904481729577433,
NEPRO-AS1,87271.5,0.0008764444271460606,
ARGFXP1,105599.0,0.31947322515084364,
ATP11B-DT,96337.0,0.15035389855601694,
PSMB9,115981.5,0.0032221021862829254,
RPL21P42,104340.0,0.6530457746108242,
GPAA1P1,101987.5,0.02371979960213854,
RPL9P30,105119.5,0.4702126528241881,
RPS3AP22,99304.0,0.4181693933705761,
MTND4LP10,102885.0,0.589836840885263,
RPSAP12,107722.5,0.2538483490321902,
BMS1P3,102701.5,0.9118673502327991,
MTERF1P1,101642.5,0.777590613129369,
RN7SL351P,101036.5,0.7099633724351602,
RPL36P15,100462.5,0.4589485452934421,
RN7SL146P,110894.5,0.05490070999128307,
SSX2IPP1,97443.0,0.06940378673980045,
NCOR1P1,96917.5,0.0043980488141208965,
RN7SL303P,101433.5,0.5886710071864617,
RPS27P20,103401.0,0.7639870269067122,
FABP5P11,99002.0,0.38860621592784883,
RPL23AP75,110210.5,0.08977416148802791,
KRT18P43,110199.0,0.025075427643500587,
ETF1P2,93748.5,0.05549068605409826,
PSMD12P1,107163.5,0.2016682108567086,
ERICH6-AS1,115726.5,0.003852480296596569,
EEF1GP4,100266.0,0.6069023116340948,
RN7SL826P,106481.5,0.16826687398603069,
LINC02271,102234.5,0.8942636315079623,
COX6CP6,107743.0,0.10213462572426955,
RPL6P16,100853.5,0.2986844390019069,
RN7SL263P,102934.0,0.9241284005011956,
RPL36AP44,93885.0,0.0578801189212378,
RPS7P7,98820.5,0.30641840527520814,
RN7SL771P,97942.5,0.09840945989186972,
MAGI1-AS1,99626.0,0.46510610398126306,
RPL26P3,103583.0,0.6347701938437786,
RPL12P28,102500.0,,
RN7SL297P,95439.5,0.009144315396993657,
PCDHGC3,93508.0,0.049446680847188305,
RN7SL633P,102500.0,,
RN7SL621P,104196.0,0.34020320500596013,
CYMP,101070.5,0.34808803094315877,
ARHGEF3-AS1,103954.5,0.6497750064736667,
RN7SL520P,98827.5,0.31794342797804487,
RN7SL223P,101644.0,0.470231256269255,
RN7SL567P,99553.0,0.15674806306237782,
SMKR1,114735.5,0.007507495136083233,
RN7SL865P,101149.5,0.4831636620517836,
RPL7AP5,107327.0,0.28032216923046815,
PPP1R35-AS1,86236.5,0.00037930126366744125,
TRBV25OR9-2,97365.5,0.0002688505571552571,
CPHL1P,98895.5,0.4309838540541362,
LRRN2-AS1,105343.5,0.5344549508445836,
ZNF542P,96926.0,0.2232781360016497,
COX19,107722.0,0.25389383990665504,
RPS27P29,109874.0,0.10701138643526742,
RN7SL587P,94885.0,0.08868333531120824,
RN7SL794P,102916.0,0.8868742434140159,
HNRNPA1P23,107738.5,0.2099468521233343,
RPL21P78,101937.0,0.808071766897678,
RPL21P117,100333.5,0.5963871662162489,
GAPDHP33,93428.0,0.044272713202407415,
RPL32P8,104026.5,0.5195243816792339,
DEFA1B,102500.0,,
RN7SL541P,108858.0,0.1258412640403492,
FAR2P3,107086.0,0.31236483698608586,
B4GALT4-AS1,101910.0,0.8763716194076842,
PSMC1P6,104450.0,0.21400876207496478,
H1-8P1,107885.5,0.023035408561267522,
MOXD2P,98991.5,0.21214243111534592,
RPL12P37,106776.5,0.3211979622660267,
RPL29P18,103743.5,0.7345822126651611,
TCAM1P,99958.5,0.5783945244364939,
MEAF6P1,105441.5,0.3796530851774227,
GHRLOS,103519.0,0.8238849156900478,
CACNB2-AS1,107090.5,0.3158828731836333,
RN7SKP241,101481.0,0.6950556751891508,
RPL36AP40,97796.5,0.17326122407067446,
RN7SL187P,97516.5,0.16684809809938073,
RN7SL717P,103450.5,0.7044048154341045,
ACAD11,97957.0,0.32091539766847776,
RPL6P26,99860.0,0.5441023361546571,
RN7SL100P,101244.5,0.5336016660557641,
MTCO1P6,103978.5,0.5612525179429662,
RN7SL764P,102542.5,0.9838955679839622,
RPS29P27,100844.0,0.009518059903380848,
RN7SL481P,103218.5,0.8753042604247451,
RN7SL93P,100333.0,0.012949559265026505,
RPS2P5,114354.0,0.009595049861945338,
PPIL3,102722.0,0.9613977405503913,
RN7SL35P,102254.0,0.8504740723890637,
SOCAR,113446.0,0.01657413664962523,
RPL23AP7,94011.5,0.06363897429917383,
UBL5P3,102760.5,0.8005147080565276,
OR4G11P,102141.0,0.7580628860959949,
RPL31P59,104167.5,0.3261930284346728,
RPL36AP45,97020.5,0.22848638773954622,
RPL13P5,96000.0,0.15555046269258374,
RPS4XP13,99027.5,0.44804107660329895,
SEC62-AS1,99650.5,0.5331936166882468,
RN7SL503P,98942.0,0.2025205410286104,
VPS26AP1,102129.0,0.9202581734997081,
IGKV1-17,105520.5,0.5093175542542977,
RPS29P20,100013.0,0.4659510652758898,
LCE1F,101908.0,0.6347289689252786,
RPL9P3,102744.5,0.9574688272081827,
DRG1P2,102977.5,0.71798342377981,
RPL5P23,104506.0,0.6612275255088613,
KIR3DL2,104789.0,0.6165026425500744,
SAMMSON,103182.5,0.8814314165796251,
MTATP8P1,100249.5,0.6228790416969772,
RPL5P16,104745.5,0.29478735188093586,
RPL5P15,104017.5,0.5793556210686452,
CYCSP20,101919.5,0.6690449056275007,
LINC00636,91254.0,0.010332118976718199,
RPL36AP18,105334.5,0.16879273143413187,
RPS26P34,101026.5,0.6858252758731895,
LRRFIP1P1,105555.5,0.5044248917543833,
KRTAP13-3,101974.0,0.37912402329381556,
RPS12P27,104015.0,0.733286289531727,
RPL35AP14,94424.0,0.04578218164310091,
OFD1P5Y,101861.5,0.5035616539998921,
RN7SL91P,103456.0,0.4976965686392929,
RPL17P38,97141.0,0.24010595356117204,
RPS10P20,102500.0,,
FOXO3B,92612.5,0.030742146072207627,
REPIN1-AS1,111074.5,0.06100040299360983,
CSPG4P1Y,102500.0,,
MTCO1P29,103176.5,0.8732565076138217,
RPL39P26,101126.5,0.6596674891815374,
RN7SL472P,105933.0,0.31040889492569745,
RPS19P3,117969.0,0.0007248578347733894,
RN7SL346P,105399.5,0.33562913893120905,
PHB1P8,104095.0,0.666879403209091,
RN7SL116P,107040.0,0.12786012472352176,
LINC00973,100785.0,0.6740833376796795,
EIF3JP2,104936.5,0.47730177180852995,
RPL29P2,110022.5,0.08619732660947045,
RN7SL38P,104321.0,0.2675667866805175,
RPL31P6,106696.5,0.27278437776154396,
RPL23AP54,102118.0,0.7662926596357479,
ATOSBP1,104770.0,0.5697675954371659,
SETP14,111021.0,0.06263093703826737,
RN7SL277P,101852.0,0.8728325901223313,
RPS12P28,102500.0,,
CDKN2B-AS1,117447.5,0.001090584813787727,
RN7SL837P,103166.5,0.6235388620024284,
TNFRSF13B,115818.5,0.003605304922733114,
RPL34P18,107561.5,0.2687493622141801,
MED28P2,101333.0,0.29800188513180914,
RPL36P11,100847.0,0.4317115197757476,
UOX,102885.0,0.932806124457445,
RPL7AP10,90763.5,0.010334187583251315,
RPL21P123,107564.0,0.2565795221745343,
RN7SL69P,96588.5,0.004705403398662301,
RPL34P17,103092.5,0.8170960826122644,
RPL3P9,114470.5,0.008901463745938885,
TM4SF1-AS1,93938.5,0.06139331715371712,
KRTAP9-1,102538.0,0.9779513139142143,
RN7SL492P,102308.0,0.8999361765967937,
THOC7-AS1,100136.0,0.5959018245092601,
RPL7AP58,105373.0,0.4952697123487153,
LINC01472,99465.0,0.037555291784935475,
L1TD1,107162.0,0.3084001268952178,
LINC02067,106571.5,0.37002454199984647,
LCORLP1,102760.5,0.8005147017524247,
ARHGEF28P1,102273.0,0.7508224734692025,
RN7SL445P,101328.5,0.6612746480676872,
TRBV22-1,101415.0,0.39106681474056926,
AQP1,86041.0,0.0003227468199316692,
RN7SL547P,100480.0,0.1567060322750808,
RN7SL258P,102840.0,0.93645930482723,
RPSAP48,104710.5,0.3113416236397799,
KCNAB1-AS2,98579.0,0.3081473387646103,
RPL9P15,103134.0,0.664168420999395,
AADACP1,95189.5,0.10797844192141749,
RN7SL564P,105988.0,0.08026318124431593,
RPL6P15,104212.5,0.2657877222586216,
RN7SL98P,103990.0,0.4363143500842446,
RPS6P25,111945.5,0.03903538225035718,
OR2AO1P,100193.5,0.539755047101866,
RPL7P15,103229.0,0.8731390849411682,
RPL17P4,103584.0,0.72999371298364,
RN7SL403P,102399.0,0.9824075275565807,
RN7SL150P,105474.0,0.1269837528360275,
RPL30P12,102987.0,0.8251869457167925,
SPATA31D5P,96445.5,0.043120776643433216,
RN7SL808P,101722.0,0.5188517424484488,
RN7SL666P,103504.0,0.6242604286436629,
RN7SL580P,102185.0,0.8440363371837162,
RN7SL305P,102776.0,0.7519864685242075,
SEPTIN7P4,103083.0,0.45559178131042977,
C1QTNF9,86751.0,0.0005739203211345046,
BTNL12P,91623.5,0.017236600318120767,
RN7SL310P,101193.0,0.6624902658738892,
LSP1P2,97132.5,0.23461242760238155,
MME-AS1,92630.5,0.010655671195240898,
NBPF18P,102500.0,,
KRT8P36,107948.0,0.23391586874194314,
IGKV1-8,105144.0,0.5633412967342184,
RPS8P11,106763.5,0.32735151731137346,
RPL21P51,106071.0,0.4338918828962611,
MYL6P4,104488.5,0.5293511595723697,
H4P1,98759.0,0.1288692344372861,
ISY1,107736.5,0.25257766744139465,
RN7SL538P,104562.5,0.19294559937445233,
PNMA2,99034.0,0.4489051933966064,
DNAJC8P2,102137.5,0.9369368523280232,
RPS2P39,104064.5,0.5399466453656515,
KLF7P1,102774.5,0.9254149586351205,
LINC01168,102864.5,0.9278862884297017,
LINC02030,100584.5,0.5547863194050808,
RN7SL860P,102500.0,,
RN7SL851P,99099.0,0.42063203187060005,
LRRD1,95800.0,0.14207467452025552,
RPS4XP15,100390.5,0.3624182317168617,
RN7SL382P,98028.0,0.2961592437917463,
RPS12P15,102763.0,0.8866156620107079,
RPL21P60,100674.0,0.6884603591451065,
RN7SL502P,103964.0,0.7274910330476811,
RPL6P22,101816.5,0.879665066999992,
KRABD1,96543.5,0.19294258871754522,
RN7SL559P,94121.5,0.05193993751099012,
RABGGTBP1,99965.0,0.5795558882087984,
RPS12P6,103762.5,0.44215622379956854,
ERLEC1P1,102500.0,,
HILPDA-AS1,102005.0,0.9057421390202823,
RPS27P21,104266.5,0.699542635735972,
RPL31P56,102976.0,0.6081124880704303,
PIGYP1,102500.0,,
PCDHGC5,97204.5,0.24726479193415385,
PLCXD2-AS1,100420.5,0.5717768851465544,
RN7SL288P,102235.5,0.9146467550667701,
C21orf91-OT1,100710.0,0.6672933836196592,
ARHGEF25,96604.5,0.19770834533637016,
RN7SL776P,102669.0,0.8414920771934017,
CDK2AP1P1,101314.5,0.4456568545521551,
RPS10P4,104798.5,0.615563455876482,
ERC2-AS1,100602.0,0.08414780441616913,
RPL36AP21,103772.0,0.778823504096625,
NECTIN2P1,111747.0,0.029483250671482903,
SND1-DT,108580.0,0.14288001182860677,
MTND4LP7,104297.0,0.5198606369959407,
UBA52P8,104886.5,0.6021095630217297,
MTND2P14,102632.0,0.9332007273913429,
RN7SL231P,103999.0,0.5239768642334,
NPM1P28,101856.0,0.6591994486589294,
RPL34P24,98690.5,0.39637446716999214,
CAP1P1,103667.5,0.7987234528721571,
RPL9P25,102500.0,,
RN7SL23P,107465.5,0.27768076464976277,
MTND3P7,102887.0,0.5879035851155814,
RPL19P7,100724.0,0.06989710631745381,
RPL21P4,107700.5,0.24610639068331697,
RN7SL77P,102500.0,,
RPS15P9,104955.5,0.47824002981621816,
RN7SL497P,100347.0,0.2576649084113015,
PEDS1,98696.0,0.4059186447617481,
RN7SL328P,101554.0,0.8039014917998337,
PSMC2P1,111329.5,0.053704481990601745,
RDH14,110682.0,0.07381993438556618,
LINC03014,98288.0,0.35744271590114574,
RN7SL645P,103253.0,0.6100251138485566,
IGKV1-16,104644.5,0.6394361068802128,
C1QTNF9-AS1,98487.0,0.21869597048539258,
RN7SL128P,113885.0,0.012113272840798788,
RPL19P14,97258.0,0.11841356883734427,
KRTAP4-7,101851.0,0.7392603075512878,
RPS29P22,98754.5,0.3093336393900602,
RN7SL521P,119524.5,0.00019743749364687608,
PTOV1P1,100203.0,0.6148728699259463,
NDUFB2-AS1,110570.5,0.07783897681764204,
G2E3P1,98479.5,0.3451824461011096,
PLCXD2,105617.0,0.4958827640975849,
LINC02042,103139.0,0.843415304221983,
RPL21P125,99044.5,0.450280699173906,
APOOP2,102607.5,0.9664506649930574,
RN7SL798P,99511.5,0.3886601616580102,
H2BP3,110930.5,0.013442912190393895,
RPL15P2,108236.0,0.21010036861869363,
RPL21P79,105249.0,0.5416324399241077,
LSAMP-AS1,100546.0,0.5578912145602066,
RPS20P31,90662.5,0.000554016661567916,
RN7SL209P,100725.0,0.4504923891582294,
PLGLA,104341.0,0.536206286502561,
RN7SL554P,102081.0,0.8021523469721772,
RN7SL591P,105498.0,0.06554280667906134,
RPL8P3,104790.5,0.6168041365442677,
MTCO2P6,102976.0,0.6081124880704303,
RPL4P1,116977.5,0.0015529999301531288,
ST13P14,105369.0,0.07538796233726051,
RN7SL415P,102355.5,0.9048940015148832,
RN7SL751P,96364.0,0.1401590527668988,
RN7SL681P,104287.5,0.35906336438312925,
RPL23AP64,95636.0,0.133682810490157,
MIF,105928.5,0.37177444956062866,
RPS27AP10,99977.0,0.5556279937432834,
RN7SL283P,103286.0,0.3511940677542277,
HOXA11-AS,110984.0,0.06339230793324153,
RPL23AP67,106228.0,0.41296164709959804,
RPS23P4,98734.0,0.12118792950273062,
RN7SL459P,98867.5,0.21463850667886042,
RN7SL183P,101485.5,0.5437860324935146,
RPL32P13,109534.0,0.06473378295178261,
SEPTIN7P6,102241.5,0.9545679010286336,
RPL7AP55,101028.5,0.7295869538734479,
GPR199P,107198.0,0.30468009706795807,
TPM3P9,109545.5,0.12370841019028031,
RCC2P5,100347.5,0.15337128019814186,
RPL32P24,102500.0,,
NIPA2P2,103351.0,0.5075695139085881,
RPL21P77,103692.0,0.718121633070889,
RPL29P24,104391.5,0.6794457631189743,
RN7SL709P,104326.0,0.5540138268660985,
RN7SL335P,104078.0,0.18301725380930423,
RPL7P43,103874.5,0.7119578183520268,
RPL23AP70,105409.0,0.36139837216375814,
RASA4EP,111728.5,0.043617393386942364,
NSUN6,97635.5,0.28786101628136374,
RPL5P1,98647.0,0.3998970442724571,
RN7SL110P,105861.5,0.11328939390910768,
RPL17P40,98994.0,0.2916687211316471,
SLC71A1-AS1,108225.0,0.05871315885291183,
RN7SL813P,106847.5,0.10195370862437617,
RPL22P2,104647.5,0.6389340368198524,
RN7SL259P,103701.5,0.486280891907408,
RPL17P44,102826.5,0.9235521128513196,
CYP51A1P1,109272.5,0.12773397041107476,
RPL36AP38,101945.5,0.7239974594675906,
LINC01994,102547.5,0.9851205899786386,
PRICKLE2-AS2,106447.5,0.352566437540175,
RPL35AP11,101974.5,0.8446819921733705,
CEACAMP10,100340.5,0.4539437261353585,
HLA-DOB,110584.5,0.07732485971369454,
PRICKLE2-AS1,98327.0,0.35805944764025277,
RPL29P14,106050.5,0.4378463486389912,
UGT1A9,105455.5,0.21231792021871698,
HMGN1P8,98719.0,0.4075453813888218,
KRTAP10-5,101559.5,0.5942628559137184,
YAE1,101679.0,0.8577129183340743,
OR14A2,102127.0,0.860006751254107,
RPL22P19,95836.5,0.13092891314984775,
RPL32P30,97281.5,0.03963683815200179,
LINC02032,99465.5,0.17946219883540537,
BET1P1,99649.5,0.40807803183130853,
LINC00881,112295.0,0.03171472779485347,
PAICSP6,103530.5,0.5783715556297697,
RPL32P9,103376.0,0.658783417638836,
RN7SL728P,104853.0,0.16927903538957023,
RPL7P41,97891.5,0.21478133383294762,
ZNF722,96658.0,0.015105121374279207,
LINC02066,89060.0,0.00019862317516707777,
RN7SL720P,102054.5,0.724889768134249,
ARHGAP31-AS1,98842.0,0.42417273733727867,
RN7SL582P,104575.0,0.1060405450402964,
RPL32P32,97376.0,0.2620225679581548,
ADAMTS9-AS1,95657.0,0.13487614456953015,
RN7SL160P,98803.0,0.37692288033265553,
RN7SL617P,107250.0,0.03407243424173826,
LINC00877,100049.5,0.5924085173681426,
RPL31P46,104492.5,0.6633671073689867,
RN7SL70P,102086.0,0.8392081167387202,
RN7SL570P,103166.0,0.5929840622894365,
RN7SL494P,105328.0,0.44013613985140776,
RPL21P122,105402.5,0.5000956430192305,
CRIPTO,100404.5,0.6460197389057971,
RPL21P57,108316.0,0.16578533210559165,
RN7SL165P,104487.5,0.640673565604035,
RN7SL191P,105154.5,0.1120622915590748,
ZNF736P7Y,102600.0,0.6602866235628881,
ZIC4-AS1,102500.0,,
HMGN2P26,103692.0,0.21159176134346303,
SSX18P,99578.5,0.4880179172551946,
IQCJ-SCHIP1-AS1,89359.0,0.0002552871227067603,
LINC02024,103414.0,0.6556759292589364,
SNAPC5P1,102500.0,,
RN7SL809P,92709.0,0.03234277160353234,
CSP2,86997.0,0.0007029936782978486,
LOLI1,108572.0,0.158564745900859,
LINC03109,99330.5,0.4700971698535904,
MTND4LP17,102247.5,0.810815813426969,
RN7SL39P,105588.5,0.08682639757182636,
C3orf85,102570.0,0.9694714809276027,
NMTRS-TGA3-1,102500.0,,
RN7SL836P,104635.5,0.4721513879469251,
RN7SL553P,101941.5,0.680892734696211,
RPL12P31,111172.5,0.036088922529791914,
RN7SL443P,100486.0,0.32569842189158793,
RN7SL801P,106175.5,0.1447733107131992,
KRTAP5-8,106333.0,0.40124260401108525,
KRTAP4-16,103900.0,0.09671234010590794,
RN7SL629P,103572.0,0.7492410432353629,
IGKV1D-16,102900.0,0.9303989972058979,
RN7SL302P,104788.5,0.27149888481751294,
RN7SL727P,103489.0,0.2720582115250838,
RPL17P20,103686.0,0.7390546124451125,
CRCP,107772.0,0.24937536488187273,
RPL17P19,100621.0,0.1606257221044315,
ENPP7P4,94284.5,0.07261446294083677,
RPL31P26,103815.5,0.7316850431914586,
RPL34P33,105857.5,0.4617664721402479,
RPL29P25,103035.5,0.8965098416376852,
LINC02614,106536.0,0.3778895650325338,
RN7SL791P,103592.5,0.44379589515286066,
PPATP1,96091.0,0.11846710788121485,
IGKV2-24,107421.5,0.2822346316448311,
ZBTB20-AS2,104413.0,0.2712530088131876,
ACTG1P13,103160.5,0.5559694591948845,
RPL7AP24,89218.0,0.0031529385490871443,
WWTR1-AS1,106158.0,0.4241769590094625,
SUCLG2-DT,92395.5,0.02725745448045502,
WDR82P2,100666.0,0.6296054968961916,
SETP6,106206.0,0.2821016120251033,
FBXW10B,98020.0,0.3276720903027228,
LINC02070,99754.0,0.03501336235834183,
RN7SL385P,106728.0,0.2520229949870523,
RPL35AP33,103391.5,0.7301223176417623,
LINC01487,102790.5,0.9123913568394768,
RPL36A,102503.5,0.9994769661367295,
RPL21P47,102272.0,0.8004396270606075,
SNRPCP11,99415.0,0.4519198845151693,
RN7SL466P,100613.0,0.37865594992320817,
PMS2P11,102834.5,0.8895041294027899,
IGKV3-11,104015.5,0.7406137308146324,
PPP1R2P4,102500.0,,
OR5G3,100952.0,0.5992934944004816,
SYNPR-AS1,115703.5,0.0037471414573081313,
PDXP,112461.0,0.029501635147866856,
SLC25A24P1,114841.0,0.006854648812555046,
RPL36AP43,105865.5,0.46216776111403846,
RPL7AP23,99754.5,0.11982556896726759,
LINC01192,99346.0,0.3191969451994394,
RPP21,111074.5,0.061000367139161286,
LINC01997,97005.0,0.023246619336783708,
HNF1A-AS1,99116.0,0.4510917785455082,
RN7SL234P,104806.5,0.4692893586023643,
RN7SL205P,103016.5,0.8097082669517406,
RN7SL344P,106171.5,0.313378095005838,
LINC00903,101964.5,0.510109166210255,
CD302,88421.0,0.0020960586422476483,
RPL31P21,111581.0,0.023459732473029352,
EGFL8,103130.0,0.8905951504748488,
RN7SL515P,102703.5,0.9324644807675037,
RN7SL441P,98327.0,0.33932532777567403,
KRT8P13,106124.5,0.4283386112401236,
MCRIP2P1,102500.0,,
RN7SL505P,103659.5,0.7319708655959578,
RPL21P103,103399.5,0.6883234806241305,
EEF1A1P25,104080.0,0.7299932837189127,
RPL37P6,95242.5,0.11280355653899475,
CRIPTOP6,108802.0,0.15783693174477942,
FBRSL1P1,102475.0,0.9950033266717085,
RPS27P22,97946.0,0.031089845052916794,
CRYGN-AS1,97099.5,0.20984999986249986,
PLSCR5-AS1,103000.0,0.3229785694628664,
RPL7P19,96767.0,0.20955168881306974,
RN7SL182P,104089.5,0.6622436630667837,
RPL39P38,102203.0,0.9483357754140799,
ATP5MF,115614.5,0.004163232829715618,
LINC00635,90979.0,0.0031031906773253516,
PTPRG-AS1,107913.0,0.23693684969791862,
ACTBP16,106767.0,0.3158728280337211,
SSX2,103914.5,0.4195116012951533,
HSPA8P9,110695.0,0.07327903540466496,
MECOM-AS1,90311.0,0.005091130240401814,
ARHGAP8,103873.0,0.7642511218323664,
RN7SL586P,103425.5,0.5974347190705185,
RPL36AP4,101025.0,0.7383550267959895,
PSMC1P1,108447.5,0.19378243733653333,
RPS15AP24,100590.5,0.6765562100928556,
RN7SL632P,103547.0,0.428159098524061,
CA15P1,102827.5,0.94261974444753,
RN7SL767P,102824.0,0.9436143244796023,
AGGF1P3,104003.0,0.7325640452418708,
CBX5P1,98002.0,0.30794312790397016,
U2SURPP1,94759.5,0.06862226515336153,
RN7SL369P,98943.5,0.2375848141931136,
LINC02029,112269.5,0.017201212894662466,
RFKP3,103948.0,0.556761138729279,
ACTG1P20,99994.5,0.5841285033349761,
GUSBP2,104198.5,0.7106169888039365,
RN7SL41P,101220.5,0.4360326291809524,
RN7SL58P,102230.0,0.858096930785082,
ARPC4,114880.5,0.006827643167774995,
RPL29P26,100977.5,0.7394588126786046,
ZBTB20-AS1,103184.5,0.8811192516968487,
RPL7P5,105066.5,0.37862709611419454,
CORT,110410.5,0.08391260734982045,
IGKV2D-24,108097.5,0.21954671528118785,
RN7SL338P,94704.5,0.07321660332158961,
PAQR9-AS1,101542.0,0.7783406452295034,
ATP5F1AP7,105605.0,0.1131915024083002,
RPL23AP8,102058.0,0.9183139126819652,
RN7SL482P,97814.0,0.13221102254452208,
RN7SL484P,102500.0,,
RPL17P37,107182.0,0.02373091646793277,
KRTAP9-4,103156.5,0.558366173493038,
KRTAP5-4,104879.0,0.529523300256711,
RN7SL340P,101037.0,0.21703377893543485,
FTH1P28,102500.0,,
RPL21P46,92358.5,0.026698473756264492,
RN7SL618P,103283.0,0.43601925596971125,
GOLGA2P6,102172.0,0.9068294854777763,
RARRES2P1,98072.0,0.30557914321342805,
RN7SL18P,102836.5,0.9046498330944217,
UBQLN4P1,103870.0,0.7647489056110748,
RN7SL316P,105056.0,0.485363578443034,
RPL13P8,107646.5,0.26081817597722656,
UGT1A1,100519.0,0.5744893244878215,
RPL21P113,95475.0,0.025001406794845485,
RPS23P6,102998.5,0.9128274157693811,
INMT,87463.0,0.001017639102423092,
CADM2-AS2,102994.0,0.761748410395289,
RPL15P8,110229.5,0.08462274704385964,
RN7SL253P,105190.5,0.4972326264512622,
RPL19P18,103107.5,0.8240245332594882,
UBA52P7,101697.5,0.8484938416430189,
TRBV11-2,110357.5,0.08566864563461507,
PPP1R2P6,103644.0,0.7959907067500492,
RN7SL418P,97428.5,0.01053482541773594,
RPL19P11,99977.5,0.5438876066230034,
LINC01327,102463.0,0.9694743434364911,
KIAA1328P1,103018.0,0.7814723158783067,
RPS27P12,100701.0,0.42617293977615744,
